update,timesteps,games,games_in_rollout,elapsed_s,steps_per_s,rollout_s,update_s,wait_s,win_rate,win_rate_us,win_rate_ussr,draw_rate,win_rate_vs_pool,win_rate_vs_anchor,ep_len_mean,turn_mean,entropy,k_valid,entropy_ratio,k_eff,approx_kl,clip_fraction,explained_variance,policy_loss,value_loss,entropy_loss,pool_size,anchor
363,2976256,10231,20,596.9,3748.8,2.2,3.6,1.35,0.6,0.6667,0.5,0.0,0.6,,378.4,6.25,0.6305,13.74,0.2406,1.88,0.0125,0.0908,0.8087,-0.0047,0.0215,-0.5743,72,random
364,2984448,10254,23,603.0,3467.8,2.4,3.7,1.52,0.8,0.7143,1.0,0.0,0.8,,373.7,6.83,0.6637,13.82,0.2527,1.94,0.0059,0.064,0.8303,-0.0061,0.0241,-0.6101,72,random
365,2992640,10282,28,609.3,3149.2,2.6,3.7,1.74,0.5833,0.5,0.75,0.0833,0.5833,,360.3,6.54,0.6957,14.4,0.2609,2.01,0.0082,0.0644,0.8664,-0.0053,0.0251,-0.5926,72,random
366,3000832,10303,21,615.8,3089.1,2.7,3.7,1.79,0.7143,0.5714,0.8571,0.0,0.7143,,294.9,6.1,0.6373,13.94,0.2419,1.89,0.0091,0.0683,0.8659,-0.0052,0.0176,-0.5761,73,random
367,3009024,10328,25,622.1,3155.8,2.6,3.9,1.74,0.6923,0.5,0.8571,0.0,0.6923,,367.4,6.92,0.6913,13.91,0.2626,2.0,0.0079,0.0664,0.8209,-0.0065,0.0246,-0.6238,73,random
368,3017216,10358,30,628.7,3105.1,2.6,3.7,1.76,0.7857,0.5,0.9,0.0,0.7857,,344.2,6.33,0.6709,14.08,0.2537,1.96,0.0111,0.0982,0.8033,-0.0036,0.0308,-0.6028,73,random
369,3025408,10380,22,635.2,3027.3,2.7,3.7,1.85,0.6154,0.6667,0.5714,0.0,0.6154,,325.5,6.82,0.6669,14.25,0.251,1.95,0.0074,0.0558,0.7956,-0.0067,0.0234,-0.5979,73,random
370,3033600,10405,25,641.6,3007.8,2.7,3.8,1.86,0.8235,0.8571,0.8,0.0588,0.8235,,292.9,6.24,0.6445,14.22,0.2428,1.91,0.008,0.0672,0.7576,-0.0052,0.0302,-0.6053,73,random
371,3041792,10431,26,647.9,3415.9,2.4,3.7,1.55,0.6875,0.7778,0.5714,0.0,0.6875,,302.3,5.96,0.7055,14.37,0.2647,2.02,0.0075,0.0616,0.8249,-0.0058,0.0227,-0.5994,74,random
372,3049984,10457,26,654.3,3137.6,2.6,3.9,1.76,0.7,1.0,0.5714,0.0,0.7,,324.0,5.96,0.6768,14.21,0.255,1.97,0.0069,0.0604,0.8252,-0.0065,0.0235,-0.6156,74,random
373,3058176,10479,22,660.6,3339.4,2.5,3.7,1.6,0.8,0.8571,0.6667,0.0,0.8,,330.2,5.95,0.7355,14.49,0.2751,2.09,0.0062,0.0536,0.8551,-0.0051,0.023,-0.6558,74,random
374,3066368,10504,25,666.7,3637.7,2.3,3.7,1.4,0.75,0.8,0.7143,0.0,0.75,,413.2,7.32,0.6954,13.86,0.2645,2.0,0.008,0.0644,0.8274,-0.0061,0.0201,-0.6078,74,random
375,3074560,10525,21,672.7,3652.0,2.2,3.7,1.42,0.8571,1.0,0.6667,0.0,0.8571,,348.2,6.14,0.6715,13.46,0.2583,1.96,0.008,0.0755,0.8029,-0.0032,0.0218,-0.591,74,random
376,3082752,10543,18,678.9,3434.3,2.4,3.9,1.54,0.7778,0.8,0.75,0.0,0.7778,,340.2,6.28,0.739,14.4,0.2771,2.09,0.0089,0.0668,0.8048,-0.0061,0.0215,-0.6509,75,random
377,3090944,10563,20,685.1,3659.4,2.2,3.7,1.39,0.9091,0.8571,1.0,0.0,0.9091,,346.6,6.75,0.6824,13.97,0.2588,1.98,0.01,0.0751,0.8708,-0.0052,0.0145,-0.6399,75,random
378,3099136,10584,21,691.1,3697.4,2.2,3.9,1.37,0.7273,1.0,0.5714,0.0909,0.7273,,377.6,7.24,0.7112,14.03,0.2693,2.04,0.0076,0.0717,0.791,-0.0052,0.0217,-0.6304,75,random
379,3107328,10608,24,697.6,3303.9,2.5,3.7,1.62,0.8,1.0,0.6667,0.0,0.8,,502.5,7.5,0.7559,14.57,0.2822,2.13,0.0067,0.0692,0.7749,-0.0057,0.0241,-0.6677,75,random
380,3115520,10636,28,703.9,3200.2,2.6,3.7,1.7,0.6111,0.7273,0.4286,0.0,0.6111,,299.2,6.25,0.728,14.49,0.2723,2.07,0.0078,0.0731,0.7284,-0.0073,0.0308,-0.6519,75,random
381,3123712,10653,17,710.2,3255.7,2.5,3.7,1.67,0.875,1.0,0.75,0.0,0.875,,311.6,6.18,0.6993,13.72,0.267,2.01,0.0074,0.0748,0.8237,-0.0062,0.0152,-0.6567,76,random
382,3131904,10685,32,716.5,3158.6,2.6,3.9,1.71,0.7222,0.8,0.6923,0.0,0.7222,,313.0,6.25,0.741,14.91,0.2743,2.1,0.0068,0.057,0.6856,-0.0059,0.034,-0.6747,76,random
383,3140096,10711,26,723.0,3288.5,2.5,3.7,1.64,0.7333,0.5556,1.0,0.0,0.7333,,382.6,7.35,0.7256,14.4,0.2721,2.07,0.0082,0.0626,0.7969,-0.0069,0.0202,-0.6569,76,random
384,3148288,10728,17,729.2,3335.3,2.5,3.7,1.62,0.5556,0.6,0.5,0.0,0.5556,,310.3,6.12,0.7174,14.02,0.2717,2.05,0.0102,0.0722,0.8316,-0.005,0.0166,-0.6432,76,random
385,3156480,10759,31,735.7,3067.2,2.7,3.7,1.79,0.6,0.5714,0.625,0.0667,0.6,,345.0,6.61,0.7284,13.96,0.2763,2.07,0.0093,0.0826,0.7984,-0.0039,0.0251,-0.6475,76,random
386,3164672,10782,23,742.0,3180.2,2.6,3.7,1.71,0.8,0.7778,0.8333,0.0,0.8,,326.0,6.87,0.7187,13.98,0.2725,2.05,0.0084,0.0766,0.8341,-0.006,0.0189,-0.6699,77,random
387,3172864,10800,18,748.0,3748.5,2.2,3.7,1.33,0.7143,1.0,0.6667,0.0,0.7143,,377.0,6.94,0.7425,14.3,0.2791,2.1,0.0065,0.0619,0.8424,-0.0063,0.0197,-0.6693,77,random
388,3181056,10822,22,754.2,3458.5,2.4,3.9,1.51,0.75,0.6667,0.8333,0.0,0.75,,357.5,6.82,0.7438,14.35,0.2792,2.1,0.009,0.0687,0.7991,-0.0056,0.0247,-0.678,77,random
389,3189248,10840,18,760.3,3793.8,2.2,3.8,1.33,1.0,1.0,1.0,0.0,1.0,,375.1,6.5,0.7317,14.69,0.2723,2.08,0.0068,0.0689,0.8839,-0.0061,0.0153,-0.6458,77,random
390,3197440,10859,19,766.4,3655.3,2.2,3.7,1.39,0.7143,0.3333,1.0,0.0,0.7143,,399.1,6.95,0.6893,15.29,0.2528,1.99,0.0067,0.0621,0.8208,-0.0069,0.0164,-0.6016,77,random
391,3205632,10875,16,772.3,3734.4,2.2,3.7,1.34,0.5,0.6667,0.3333,0.0,0.5,,477.8,8.44,0.6732,14.03,0.2549,1.96,0.0072,0.0667,0.8198,-0.0082,0.0161,-0.5821,78,random
392,3213824,10898,23,778.4,3584.7,2.3,4.0,1.43,0.8,0.6667,1.0,0.0,0.8,,408.8,7.3,0.6815,14.83,0.2527,1.98,0.0068,0.0576,0.8661,-0.0074,0.0176,-0.6298,78,random
393,3222016,10921,23,784.9,3303.1,2.5,3.7,1.62,1.0,1.0,1.0,0.0,1.0,,451.3,7.61,0.645,14.24,0.2429,1.91,0.0068,0.052,0.8619,-0.0073,0.0169,-0.6185,78,random
394,3230208,10940,19,791.2,3314.3,2.5,3.8,1.62,0.8571,0.8333,1.0,0.0,0.8571,,392.2,6.74,0.6374,14.09,0.241,1.89,0.007,0.0606,0.8955,-0.007,0.0139,-0.5866,78,random
395,3238400,10972,32,797.7,3117.4,2.6,3.9,1.71,0.8667,0.7778,1.0,0.0,0.8667,,357.8,6.72,0.6515,14.24,0.2453,1.92,0.0064,0.0579,0.862,-0.0067,0.0214,-0.5771,78,random
396,3246592,10997,25,804.2,3249.7,2.5,3.7,1.65,0.8462,0.8333,0.8571,0.0,0.8462,,370.2,6.96,0.6163,13.94,0.2339,1.85,0.0067,0.0639,0.8421,-0.005,0.0195,-0.545,79,random
397,3254784,11015,18,810.3,3377.5,2.4,3.7,1.56,0.5455,0.5,0.6667,0.0,0.5455,,262.2,5.94,0.599,13.06,0.2331,1.82,0.0066,0.0616,0.8259,-0.0058,0.0223,-0.5727,79,random
398,3262976,11034,19,816.5,3430.3,2.4,3.7,1.53,0.6667,0.5,1.0,0.2222,0.6667,,375.0,7.05,0.6619,14.14,0.2499,1.94,0.0085,0.0716,0.887,-0.0063,0.0159,-0.5841,79,random
399,3271168,11057,23,822.8,3203.5,2.6,3.9,1.69,0.8182,0.8333,0.8,0.0,0.8182,,351.4,6.65,0.6224,14.18,0.2347,1.86,0.0062,0.0636,0.8178,-0.0053,0.0211,-0.5616,79,random
400,3279360,11078,21,829.4,3133.3,2.6,3.7,1.74,0.9,1.0,0.8889,0.0,0.9,,353.4,6.57,0.6654,15.01,0.2456,1.95,0.0071,0.0768,0.84,-0.0061,0.0226,-0.5913,79,random
401,3287552,11101,23,835.7,3230.7,2.5,3.8,1.68,0.5455,0.6,0.5,0.0,0.5455,,448.0,8.09,0.6702,15.35,0.2454,1.95,0.0079,0.0637,0.7999,-0.0061,0.0273,-0.6071,80,random
402,3295744,11120,19,842.2,3153.0,2.6,3.7,1.75,0.6,0.5,0.625,0.0,0.6,,405.9,7.63,0.6491,14.53,0.2425,1.91,0.0063,0.0532,0.819,-0.0062,0.0201,-0.5738,80,random
403,3303936,11141,21,848.4,3359.2,2.4,3.9,1.58,0.8,0.6667,0.8571,0.0,0.8,,378.5,7.1,0.6516,14.12,0.2462,1.92,0.0098,0.0645,0.7756,-0.0064,0.0226,-0.5777,80,random
404,3312128,11162,21,854.9,3223.0,2.5,3.7,1.68,0.9091,1.0,0.8,0.0,0.9091,,373.2,7.14,0.6436,14.24,0.2423,1.9,0.0084,0.0668,0.8743,-0.0057,0.0153,-0.5834,80,random
405,3320320,11183,21,861.2,3324.9,2.5,3.9,1.62,0.75,0.75,0.75,0.0,0.75,,395.7,6.71,0.586,13.19,0.2272,1.8,0.0066,0.0627,0.808,-0.006,0.02,-0.5626,80,random
406,3328512,11204,21,867.7,3315.4,2.5,3.7,1.62,0.5455,0.6667,0.4,0.0,0.5455,,411.1,7.81,0.6272,14.4,0.2351,1.87,0.007,0.0624,0.8238,-0.0061,0.0176,-0.5802,81,random
407,3336704,11225,21,873.9,3373.1,2.4,3.7,1.58,1.0,1.0,1.0,0.0,1.0,,351.4,6.62,0.6275,14.1,0.2371,1.87,0.0079,0.0684,0.7849,-0.0068,0.0206,-0.5742,81,random
408,3344896,11244,19,880.1,3376.7,2.4,3.9,1.58,0.6364,0.6667,0.625,0.0,0.6364,,387.3,7.47,0.6392,14.8,0.2372,1.89,0.0095,0.0759,0.8259,-0.0063,0.02,-0.5796,81,random
409,3353088,11270,26,886.6,3249.8,2.5,3.7,1.66,0.6471,0.8571,0.5,0.0,0.6471,,304.3,6.08,0.6286,15.08,0.2317,1.87,0.0079,0.0702,0.8335,-0.0065,0.0212,-0.5643,81,random
410,3361280,11298,28,893.1,3003.2,2.7,3.7,1.84,0.8,0.75,1.0,0.0,0.8,,391.3,6.57,0.6833,14.94,0.2527,1.98,0.0087,0.0619,0.8509,-0.0064,0.0222,-0.6107,81,random
411,3369472,11326,28,899.7,3004.9,2.7,3.9,1.86,0.7895,0.7273,0.875,0.0,0.7895,,299.3,6.39,0.6851,14.9,0.2536,1.98,0.0107,0.0677,0.8434,-0.0059,0.0225,-0.6129,82,random
412,3377664,11353,27,906.3,3114.8,2.6,3.6,1.79,0.6667,0.6,0.7143,0.0,0.6667,,351.9,6.44,0.6075,13.5,0.2334,1.84,0.0083,0.0697,0.8246,-0.0064,0.0233,-0.5673,82,random
413,3385856,11375,22,912.6,3200.3,2.6,3.7,1.71,0.8571,1.0,0.7143,0.0,0.8571,,344.5,7.09,0.6392,14.31,0.2402,1.9,0.0068,0.0617,0.896,-0.0072,0.0169,-0.5891,82,random
414,3394048,11398,23,918.9,3202.1,2.6,3.7,1.68,0.5714,0.4,0.6667,0.0714,0.5714,,298.4,6.43,0.6419,14.23,0.2417,1.9,0.008,0.0619,0.8864,-0.0061,0.0171,-0.5855,82,random
415,3402240,11426,28,925.2,3266.1,2.5,3.7,1.62,0.6875,0.6,0.8333,0.0,0.6875,,317.1,6.18,0.6481,14.58,0.2419,1.91,0.0081,0.071,0.8351,-0.0044,0.0245,-0.5752,82,random
416,3410432,11443,17,931.5,3324.0,2.5,3.8,1.61,0.8333,1.0,0.75,0.0,0.8333,,393.7,7.35,0.6453,15.23,0.2369,1.91,0.007,0.0621,0.8515,-0.0076,0.0204,-0.5722,83,random
417,3418624,11462,19,937.7,3471.5,2.4,3.9,1.51,1.0,1.0,1.0,0.0,1.0,,430.3,7.53,0.628,14.81,0.233,1.87,0.0088,0.067,0.8705,-0.0074,0.0174,-0.5731,83,random
418,3426816,11491,29,944.2,3277.9,2.5,3.7,1.62,0.8235,0.9,0.7143,0.0,0.8235,,324.2,6.79,0.6371,13.99,0.2415,1.89,0.0074,0.0847,0.8237,-0.0058,0.0296,-0.5838,83,random
419,3435008,11515,24,950.6,3080.4,2.7,3.7,1.81,0.9091,1.0,0.8333,0.0,0.9091,,369.2,6.38,0.6123,14.46,0.2292,1.84,0.0074,0.0578,0.8479,-0.0058,0.0222,-0.571,83,random
420,3443200,11543,28,957.1,3043.5,2.7,3.9,1.83,0.625,0.5455,0.8,0.0,0.625,,292.1,5.61,0.6451,14.29,0.2426,1.91,0.0117,0.073,0.8248,-0.006,0.0275,-0.5672,83,random
421,3451392,11573,30,963.9,2849.7,2.9,3.7,2.0,0.6667,0.625,0.7143,0.0,0.6667,,344.2,6.73,0.6488,14.07,0.2454,1.91,0.0074,0.0562,0.8165,-0.0052,0.0234,-0.5624,84,random
422,3459584,11601,28,970.4,3026.0,2.7,3.7,1.85,0.8333,0.9,0.75,0.0,0.8333,,278.0,5.89,0.655,14.03,0.248,1.93,0.0088,0.079,0.8095,-0.0047,0.0261,-0.5673,84,random
423,3467776,11628,27,976.8,3141.1,2.6,3.7,1.73,0.7692,0.7273,1.0,0.0,0.7692,,314.2,6.59,0.6447,13.85,0.2453,1.91,0.0082,0.0731,0.7857,-0.0052,0.0287,-0.5465,84,random
424,3475968,11642,14,982.9,3554.4,2.3,3.9,1.47,0.8,0.8,0.8,0.0,0.8,,293.4,6.07,0.5637,13.23,0.2182,1.76,0.0071,0.0558,0.8324,-0.0077,0.0181,-0.5072,84,random
425,3484160,11671,29,989.0,3708.6,2.2,3.7,1.34,0.7857,0.6667,0.875,0.0,0.7857,,357.6,6.55,0.5608,13.88,0.2132,1.75,0.006,0.0469,0.7877,-0.0057,0.0288,-0.5233,84,random
426,3492352,11698,27,995.0,3668.3,2.2,3.7,1.39,0.6667,0.5,0.8,0.0,0.6667,,287.8,5.11,0.5505,13.15,0.2137,1.73,0.0079,0.0652,0.8209,-0.0059,0.0244,-0.511,85,random
427,3500544,11724,26,1001.1,3459.7,2.4,3.7,1.51,0.8182,0.75,0.8571,0.0,0.8182,,322.2,5.69,0.548,13.5,0.2106,1.73,0.0077,0.063,0.8185,-0.0061,0.0225,-0.499,85,random
428,3508736,11753,29,1007.5,3149.1,2.6,3.7,1.73,0.8333,0.8,0.8571,0.0,0.8333,,361.1,6.34,0.5648,12.91,0.2208,1.76,0.0074,0.0571,0.8061,-0.0064,0.0258,-0.5252,85,random
429,3516928,11783,30,1013.9,3152.8,2.6,3.7,1.74,0.75,0.75,0.75,0.0,0.75,,277.3,5.03,0.5322,13.67,0.2035,1.7,0.0062,0.0556,0.8147,-0.0057,0.0294,-0.4811,85,random
430,3525120,11816,33,1020.3,3044.6,2.7,3.9,1.81,0.9375,0.8,1.0,0.0,0.9375,,261.2,5.33,0.5699,13.93,0.2163,1.77,0.0068,0.0555,0.7958,-0.0058,0.0266,-0.5051,85,random
431,3533312,11841,25,1026.9,3026.1,2.7,3.7,1.86,0.6364,0.6,0.6667,0.0,0.6364,,327.8,6.2,0.5342,14.04,0.2022,1.71,0.0087,0.0658,0.7544,-0.0056,0.0329,-0.4985,86,random
432,3541504,11867,26,1033.3,3103.7,2.6,3.9,1.78,0.7778,0.75,0.8333,0.0,0.7778,,277.9,5.92,0.5672,12.99,0.2212,1.76,0.0077,0.0678,0.7943,-0.005,0.0302,-0.5167,86,random
433,3549696,11887,20,1039.5,3636.4,2.3,3.7,1.43,0.8182,0.8,0.8333,0.0,0.8182,,282.8,5.7,0.5527,13.8,0.2106,1.74,0.0069,0.0502,0.8272,-0.0056,0.0241,-0.5106,86,random
434,3557888,11909,22,1045.7,3405.2,2.4,3.7,1.55,0.8,0.75,1.0,0.0,0.8,,314.0,5.59,0.5543,13.68,0.2119,1.74,0.0093,0.0625,0.8287,-0.0061,0.0212,-0.5108,86,random
435,3566080,11936,27,1052.0,3264.5,2.5,3.7,1.62,0.7273,0.6667,0.75,0.0,0.7273,,372.6,6.44,0.5582,14.16,0.2106,1.75,0.0068,0.0577,0.8056,-0.0055,0.0238,-0.506,86,random
436,3574272,11958,22,1058.4,3151.3,2.6,3.9,1.74,0.6154,0.5,0.8,0.0,0.6154,,293.4,5.68,0.5757,14.05,0.2178,1.78,0.0091,0.0652,0.8198,-0.0055,0.0206,-0.5066,87,random
437,3582464,11974,16,1064.6,3575.2,2.3,3.7,1.45,0.6667,0.6,1.0,0.0,0.6667,,447.1,7.94,0.5665,14.78,0.2103,1.76,0.0067,0.0694,0.8772,-0.0046,0.0147,-0.5144,87,random
438,3597952,12016,16,3.0,2840.5,2.9,3.8,2.15,0.875,0.8,0.9091,0.0,0.875,,91.4,2.94,0.517,11.96,0.2083,1.68,0.006,0.0497,0.8666,-0.0038,0.0148,-0.4783,87,random
439,3606144,12036,20,9.9,2710.3,3.0,3.7,2.18,0.9333,0.8,1.0,0.0,0.9333,,164.1,4.35,0.5811,13.74,0.2218,1.79,0.0064,0.0542,0.8502,-0.0041,0.0167,-0.5055,87,random
440,3614336,12059,23,16.1,3330.7,2.5,3.7,1.63,0.6471,0.5833,0.8,0.0,0.6471,,270.4,6.57,0.5542,13.68,0.2118,1.74,0.0052,0.051,0.7947,-0.0061,0.0211,-0.489,87,random
441,3622528,12080,21,22.3,3396.1,2.4,3.9,1.57,0.75,0.75,0.75,0.0,0.75,,341.1,6.24,0.5287,14.14,0.1996,1.7,0.0094,0.0725,0.8276,-0.0062,0.0182,-0.4802,88,random
442,3630720,12096,16,28.6,3443.7,2.4,3.7,1.52,0.7778,0.8333,0.6667,0.0,0.7778,,343.5,6.75,0.5558,14.42,0.2082,1.74,0.0105,0.0779,0.824,-0.0033,0.02,-0.5003,88,random
443,3638912,12122,26,35.1,3108.4,2.6,3.8,1.76,0.7,0.5,0.8333,0.0,0.7,,407.8,7.15,0.5505,14.6,0.2053,1.73,0.0063,0.0595,0.8022,-0.0063,0.0223,-0.4997,88,random
444,3647104,12145,23,41.3,3418.1,2.4,3.8,1.56,0.8182,0.6,1.0,0.0,0.8182,,333.8,6.04,0.5586,14.11,0.211,1.75,0.0084,0.0592,0.7291,-0.0064,0.025,-0.5197,88,random
445,3655296,12170,25,47.6,3269.1,2.5,3.8,1.65,0.7059,0.5556,0.875,0.0,0.7059,,299.5,6.72,0.5989,14.27,0.2253,1.82,0.0099,0.0784,0.8084,-0.0058,0.0194,-0.5287,88,random
446,3663488,12188,18,53.9,3506.3,2.3,3.7,1.49,0.7143,0.75,0.6667,0.0,0.7143,,425.0,7.22,0.6061,14.64,0.2258,1.83,0.0084,0.0579,0.8164,-0.0053,0.0206,-0.521,89,random
447,3671680,12216,28,60.0,3540.5,2.3,3.7,1.44,0.6923,0.625,0.8,0.0,0.6923,,366.9,6.61,0.5664,14.63,0.2111,1.76,0.0067,0.0651,0.7787,-0.0058,0.0271,-0.5176,89,random
448,3679872,12237,21,66.0,3686.3,2.2,3.9,1.38,0.9167,0.6667,1.0,0.0,0.9167,,291.8,5.52,0.5584,14.63,0.2082,1.75,0.0068,0.0522,0.8356,-0.0043,0.0206,-0.4858,89,random
449,3688064,12261,24,72.1,3783.2,2.2,3.7,1.29,1.0,1.0,1.0,0.0,1.0,,357.5,6.21,0.5477,14.24,0.2062,1.73,0.0062,0.0623,0.8199,-0.0061,0.0181,-0.4951,89,random
450,3696256,12289,28,78.1,3629.8,2.3,3.7,1.39,0.9,0.6667,1.0,0.0,0.9,,390.4,6.79,0.5212,13.78,0.1987,1.68,0.008,0.0679,0.7814,-0.0074,0.024,-0.4666,89,random
451,3704448,12312,23,84.2,3630.0,2.3,3.8,1.4,1.0,1.0,1.0,0.0,1.0,,292.2,5.39,0.5264,13.09,0.2046,1.69,0.0072,0.0623,0.8401,-0.0045,0.0184,-0.4708,90,random
452,3712640,12326,14,90.4,3516.6,2.3,3.8,1.47,1.0,1.0,1.0,0.0,1.0,,350.6,6.79,0.5556,15.01,0.2051,1.74,0.0076,0.0649,0.8761,-0.0073,0.0147,-0.4874,90,random
453,3720832,12351,25,96.8,3245.1,2.5,3.9,1.65,0.8,0.75,0.8333,0.0,0.8,,384.0,6.68,0.5814,15.01,0.2147,1.79,0.0076,0.0644,0.8205,-0.0068,0.0207,-0.5097,90,random
454,3729024,12375,24,103.5,3035.6,2.7,3.8,1.83,0.6667,0.5714,1.0,0.0,0.6667,,414.1,6.71,0.55,14.85,0.2039,1.73,0.0072,0.0644,0.8324,-0.0052,0.0197,-0.5026,90,random
455,3737216,12401,26,110.0,3090.8,2.7,3.7,1.74,0.6875,0.6,0.8333,0.0,0.6875,,351.0,6.85,0.5725,14.44,0.2144,1.77,0.0096,0.0602,0.8296,-0.0054,0.0216,-0.4972,90,random
456,3745408,12426,25,116.4,3095.6,2.6,3.7,1.76,0.9333,0.8,1.0,0.0,0.9333,,338.9,6.64,0.4955,13.51,0.1903,1.64,0.008,0.0602,0.853,-0.0062,0.0177,-0.4577,91,random
457,3753600,12456,30,122.8,3181.9,2.6,3.8,1.69,0.9333,0.6667,1.0,0.0,0.9333,,279.8,5.2,0.4779,13.95,0.1813,1.61,0.0078,0.0678,0.8826,-0.0066,0.0184,-0.4461,91,random
458,3761792,12479,23,129.4,2986.2,2.7,3.7,1.86,0.7692,0.7143,0.8333,0.0,0.7692,,316.4,6.26,0.5112,13.84,0.1946,1.67,0.0129,0.0754,0.863,-0.0055,0.0192,-0.4607,91,random
459,3769984,12500,21,135.9,3037.8,2.7,3.7,1.84,0.7,0.6,0.8,0.0,0.7,,344.0,6.29,0.5415,14.52,0.2024,1.72,0.011,0.0728,0.8676,-0.0067,0.0238,-0.4936,91,random
460,3778176,12539,39,142.5,2892.0,2.8,3.7,1.95,0.76,0.7143,0.8182,0.0,0.76,,297.1,6.21,0.5121,14.14,0.1933,1.67,0.0067,0.0558,0.8322,-0.0062,0.0291,-0.4733,91,random
461,3786368,12561,22,149.0,2956.3,2.8,3.7,1.9,0.8,0.7143,0.875,0.0,0.8,,262.8,5.73,0.5258,14.26,0.1979,1.69,0.0071,0.0559,0.8343,-0.0051,0.0239,-0.477,92,random
462,3794560,12588,27,155.5,3052.1,2.7,3.8,1.83,0.9444,0.8333,1.0,0.0,0.9444,,244.0,5.19,0.528,14.39,0.198,1.7,0.0059,0.0614,0.8761,-0.0065,0.02,-0.4795,92,random
463,3802752,12614,26,162.0,3031.9,2.7,3.7,1.77,0.4167,0.5,0.25,0.0,0.4167,,364.0,6.58,0.5086,13.93,0.1931,1.66,0.0063,0.0523,0.8048,-0.0046,0.0289,-0.4551,92,random
464,3810944,12639,25,168.4,3221.6,2.5,3.7,1.7,0.75,0.75,0.75,0.0,0.75,,343.5,6.64,0.5441,14.17,0.2052,1.72,0.0073,0.0569,0.8626,-0.0058,0.0191,-0.4844,92,random
465,3819136,12665,26,174.5,3467.9,2.4,3.8,1.49,0.875,0.8333,1.0,0.0,0.875,,356.2,6.42,0.5337,13.92,0.2027,1.71,0.0084,0.066,0.8385,-0.0065,0.0251,-0.5055,92,random
466,3827328,12696,31,181.1,2955.5,2.8,3.7,1.87,0.6875,0.7,0.6667,0.0,0.6875,,292.7,5.68,0.522,13.96,0.198,1.69,0.0086,0.0633,0.7873,-0.0062,0.0335,-0.4659,93,random
467,3835520,12722,26,187.6,3071.0,2.7,3.7,1.79,1.0,1.0,1.0,0.0,1.0,,271.2,5.85,0.5307,14.33,0.1993,1.7,0.0069,0.0595,0.8502,-0.0067,0.0218,-0.4847,93,random
468,3843712,12749,27,194.0,3055.1,2.7,3.7,1.83,0.6667,0.5,0.75,0.0,0.6667,,320.0,5.74,0.552,14.06,0.2088,1.74,0.0078,0.058,0.8641,-0.0051,0.0216,-0.4896,93,random
469,3851904,12769,20,200.4,3246.8,2.5,3.7,1.68,0.6667,0.5714,0.8,0.0,0.6667,,316.7,6.8,0.5311,14.12,0.2006,1.7,0.0069,0.0645,0.8407,-0.0051,0.0218,-0.4851,93,random
470,3860096,12791,22,206.5,3385.1,2.4,3.8,1.57,0.8333,0.8,0.8571,0.0,0.8333,,315.5,6.32,0.5694,14.71,0.2118,1.77,0.0074,0.0551,0.87,-0.0068,0.0204,-0.5238,93,random
471,3868288,12821,30,213.1,3022.8,2.7,3.7,1.8,0.7143,0.75,0.6667,0.0,0.7143,,331.3,6.0,0.5473,14.23,0.2061,1.73,0.0068,0.0595,0.8615,-0.0071,0.0218,-0.4947,94,random
472,3876480,12850,29,219.6,2963.6,2.8,3.7,1.9,0.6667,0.5,1.0,0.0,0.6667,,317.4,6.1,0.5701,14.38,0.2138,1.77,0.0077,0.067,0.8243,-0.0071,0.0296,-0.5102,94,random
473,3884672,12880,30,226.5,2697.3,3.0,3.8,2.16,0.7059,0.6667,0.8,0.0,0.7059,,320.6,6.03,0.5624,14.18,0.2121,1.75,0.0068,0.0495,0.8412,-0.0063,0.0259,-0.4895,94,random
474,3892864,12905,25,233.2,2806.6,2.9,3.9,2.08,0.8667,0.8,1.0,0.0,0.8667,,256.4,5.92,0.5672,14.22,0.2137,1.76,0.0075,0.0585,0.8499,-0.0065,0.0278,-0.5118,94,random
475,3901056,12930,25,240.0,2914.0,2.8,3.8,1.95,0.6471,0.5833,0.8,0.0,0.6471,,316.1,6.72,0.5215,14.23,0.1964,1.68,0.0063,0.0628,0.8134,-0.0051,0.0266,-0.485,94,random
476,3909248,12960,30,246.8,2801.1,2.9,3.7,2.04,0.8421,0.75,0.9091,0.0,0.8421,,288.1,6.07,0.5702,14.34,0.2141,1.77,0.0079,0.0615,0.8463,-0.0053,0.0236,-0.5035,95,random
477,3917440,12979,19,253.3,3079.0,2.7,3.7,1.81,0.5,0.5,0.5,0.0,0.5,,356.7,6.79,0.5892,14.71,0.2192,1.8,0.0066,0.0602,0.8591,-0.007,0.019,-0.5184,95,random
478,3925632,13004,25,259.8,2962.7,2.8,3.7,1.88,0.625,0.875,0.375,0.0,0.625,,323.4,7.0,0.5914,14.8,0.2195,1.81,0.0061,0.0571,0.7808,-0.006,0.028,-0.5194,95,random
479,3933824,13031,27,266.4,2949.7,2.8,4.0,1.9,0.9333,0.9091,1.0,0.0,0.9333,,364.7,7.0,0.5664,14.15,0.2137,1.76,0.0074,0.0582,0.8524,-0.0066,0.025,-0.5145,95,random
480,3942016,13065,34,273.1,3080.7,2.7,3.7,1.76,0.6842,0.5,0.8182,0.0,0.6842,,284.4,5.74,0.5335,13.51,0.2049,1.7,0.0068,0.0645,0.8315,-0.006,0.0317,-0.4745,95,random
